query,prediction
13433,TypeB
13434,TypeB
13435,TypeB
13436,TypeB
13437,TypeB
13438,TypeB
13439,TypeB
13440,TypeB
13441,TypeB
13442,TypeB
13443,TypeB
13444,TypeB
13445,TypeB
13446,TypeB
13447,TypeB
13448,TypeB
13449,TypeA
13450,TypeB
13451,TypeB
13452,TypeB
13453,TypeB
13454,TypeB
13455,TypeB
13456,TypeA
13457,TypeB
13458,TypeB
13459,TypeB
13460,TypeB
13461,TypeB
13462,TypeB
13463,TypeB
13464,TypeB
13465,TypeB
13466,TypeB
13467,TypeB
13468,TypeB
13469,TypeB
13470,TypeB
13471,TypeB
13472,TypeB
13473,TypeB
13474,TypeB
13475,TypeB
13476,TypeB
13477,TypeB
13478,TypeB
13479,TypeB
13480,TypeB
13481,TypeB
13482,TypeA
13483,TypeA
13484,TypeB
13485,TypeB
13486,TypeB
13487,TypeB
13488,TypeA
13489,TypeB
13490,TypeB
13491,TypeB
13492,TypeB
13493,TypeB
13494,TypeA
13495,TypeB
13496,TypeB
13497,TypeB
13498,TypeB
13499,TypeB
13500,TypeB
13501,TypeB
13502,TypeB
13503,TypeB
13504,TypeB
13505,TypeB
13506,TypeB
13507,TypeB
13508,TypeB
13509,TypeB
13510,TypeB
13511,TypeB
13512,TypeB
13513,TypeB
13514,TypeB
13515,TypeB
13516,TypeB
13517,TypeB
13518,TypeB
13519,TypeB
13520,TypeB
13521,TypeB
13522,TypeB
13523,TypeB
13524,TypeB
13525,TypeB
13526,TypeB
13527,TypeB
13528,TypeB
13529,TypeB
13530,TypeB
13531,TypeB
13532,TypeB
13533,TypeB
13534,TypeB
13535,TypeB
13536,TypeB
13537,TypeB
13538,TypeB
13539,TypeB
13540,TypeB
13541,TypeB
13542,TypeB
13543,TypeB
13544,TypeB
13545,TypeB
13546,TypeB
13547,TypeB
13548,TypeB
13549,TypeB
13550,TypeB
13551,TypeB
13552,TypeB
13553,TypeB
13554,TypeB
13555,TypeB
13556,TypeB
13557,TypeB
13558,TypeB
13559,TypeB
13560,TypeB
13561,TypeB
13562,TypeB
13563,TypeB
13564,TypeB
13565,TypeB
13566,TypeB
13567,TypeB
13568,TypeA
13569,TypeB
13570,TypeB
13571,TypeB
13572,TypeB
13573,TypeB
13574,TypeB
13575,TypeA
13576,TypeB
13577,TypeB
13578,TypeB
13579,TypeB
13580,TypeB
13581,TypeB
13582,TypeB
13583,TypeB
13584,TypeB
13585,TypeB
13586,TypeB
13587,TypeB
13588,TypeB
13589,TypeB
13590,TypeB
13591,TypeA
13592,TypeB
13593,TypeA
13594,TypeB
13595,TypeA
13596,TypeB
13597,TypeA
13598,TypeB
13599,TypeB
13600,TypeB
13601,TypeB
13602,TypeA
13603,TypeB
13604,TypeB
13605,TypeA
13606,TypeB
13607,TypeA
13608,TypeA
13609,TypeB
13610,TypeB
13611,TypeA
13612,TypeB
13613,TypeB
13614,TypeA
13615,TypeB
13616,TypeA
13617,TypeB
13618,TypeB
13619,TypeB
13620,TypeB
13621,TypeA
13622,TypeB
13623,TypeB
13624,TypeA
13625,TypeB
13626,TypeB
13627,TypeA
13628,TypeA
13629,TypeB
13630,TypeA
13631,TypeB
13632,TypeB
13633,TypeB
13634,TypeB
13635,TypeB
13636,TypeA
13637,TypeA
13638,TypeA
13639,TypeA
13640,TypeB
13641,TypeB
13642,TypeA
13643,TypeB
13644,TypeB
13645,TypeA
13646,TypeB
13647,TypeB
13648,TypeB
13649,TypeB
13650,TypeA
13651,TypeB
13652,TypeB
13653,TypeB
13654,TypeB
13655,TypeB
13656,TypeA
13657,TypeB
13658,TypeA
13659,TypeB
13660,TypeB
13661,TypeB
13662,TypeB
13663,TypeB
13664,TypeB
13665,TypeB
13666,TypeA
13667,TypeB
13668,TypeA
13669,TypeB
13670,TypeB
13671,TypeB
13672,TypeA
13673,TypeB
13674,TypeA
13675,TypeA
13676,TypeB
13677,TypeB
13678,TypeB
13679,TypeA
13680,TypeB
13681,TypeB
13682,TypeB
13683,TypeB
13684,TypeB
13685,TypeB
13686,TypeB
13687,TypeB
13688,TypeB
13689,TypeB
13690,TypeB
13691,TypeB
13692,TypeB
13693,TypeB
13694,TypeB
13695,TypeA
13696,TypeB
13697,TypeB
13698,TypeB
13699,TypeA
13700,TypeB
13701,TypeB
13702,TypeB
13703,TypeB
13704,TypeB
13705,TypeB
13706,TypeB
13707,TypeB
13708,TypeB
13709,TypeB
13710,TypeB
13711,TypeB
13712,TypeB
13713,TypeB
13714,TypeB
13715,TypeB
13716,TypeB
13717,TypeB
13718,TypeB
13719,TypeB
13720,TypeB
13721,TypeB
13722,TypeB
13723,TypeA
13724,TypeB
13725,TypeB
13726,TypeB
13727,TypeB
13728,TypeB
13729,TypeB
13730,TypeB
13731,TypeB
13732,TypeA
13733,TypeA
13734,TypeB
13735,TypeB
13736,TypeB
13737,TypeB
13738,TypeB
13739,TypeB
13740,TypeB
13741,TypeB
13742,TypeB
13743,TypeB
13744,TypeB
13745,TypeB
13746,TypeB
13747,TypeA
13748,TypeB
13749,TypeB
13750,TypeB
13751,TypeB
13752,TypeB
13753,TypeB
13754,TypeB
13755,TypeB
13756,TypeB
13757,TypeB
13758,TypeB
13759,TypeB
13760,TypeB
13761,TypeB
13762,TypeA
13763,TypeB
13764,TypeB
13765,TypeB
13766,TypeB
13767,TypeA
13768,TypeB
13769,TypeB
13770,TypeB
13771,TypeB
13772,TypeB
13773,TypeB
13774,TypeA
13775,TypeB
13776,TypeB
13777,TypeA
13778,TypeB
13779,TypeA
13780,TypeB
13781,TypeB
13782,TypeB
13783,TypeB
13784,TypeA
13785,TypeB
13786,TypeB
13787,TypeA
13788,TypeA
13789,TypeB
13790,TypeB
13791,TypeB
13792,TypeB
13793,TypeB
13794,TypeB
13795,TypeA
13796,TypeB
13797,TypeB
13798,TypeA
13799,TypeA
13800,TypeB
13801,TypeB
13802,TypeB
13803,TypeB
13804,TypeB
13805,TypeA
13806,TypeB
13807,TypeB
13808,TypeB
13809,TypeB
13810,TypeB
13811,TypeB
13812,TypeB
13813,TypeB
13814,TypeB
13815,TypeA
13816,TypeB
13817,TypeB
13818,TypeB
13819,TypeA
13820,TypeB
13821,TypeB
13822,TypeB
13823,TypeB
13824,TypeB
13825,TypeB
13826,TypeB
13827,TypeA
13828,TypeB
13829,TypeB
13830,TypeB
13831,TypeB
13832,TypeB
13833,TypeB
13834,TypeB
13835,TypeB
13836,TypeB
13837,TypeB
13838,TypeB
13839,TypeB
13840,TypeB
13841,TypeB
13842,TypeB
13843,TypeB
13844,TypeB
13845,TypeB
13846,TypeB
13847,TypeB
13848,TypeB
13849,TypeB
13850,TypeB
13851,TypeB
13852,TypeA
13853,TypeA
13854,TypeB
13855,TypeB
13856,TypeB
13857,TypeB
13858,TypeB
13859,TypeB
13860,TypeB
13861,TypeB
13862,TypeB
13863,TypeB
13864,TypeB
13865,TypeB
13866,TypeB
13867,TypeB
13868,TypeB
13869,TypeB
13870,TypeB
13871,TypeB
13872,TypeB
13873,TypeB
13874,TypeB
13875,TypeB
13876,TypeB
13877,TypeB
13878,TypeB
13879,TypeB
13880,TypeB
13881,TypeB
13882,TypeB
13883,TypeB
13884,TypeB
13885,TypeB
13886,TypeB
13887,TypeB
13888,TypeA
13889,TypeB
13890,TypeB
13891,TypeB
13892,TypeB
13893,TypeB
13894,TypeB
13895,TypeB
13896,TypeB
13897,TypeA
13898,TypeA
13899,TypeB
13900,TypeB
13901,TypeB
13902,TypeB
13903,TypeB
13904,TypeA
13905,TypeB
13906,TypeA
13907,TypeB
13908,TypeB
13909,TypeB
13910,TypeB
13911,TypeB
13912,TypeA
13913,TypeA
13914,TypeB
13915,TypeA
13916,TypeB
13917,TypeB
13918,TypeB
13919,TypeB
13920,TypeB
13921,TypeB
13922,TypeB
13923,TypeB
13924,TypeB
13925,TypeB
13926,TypeB
13927,TypeB
13928,TypeB
13929,TypeB
13930,TypeA
13931,TypeB
13932,TypeA
13933,TypeB
13934,TypeB
13935,TypeB
13936,TypeB
13937,TypeB
13938,TypeB
13939,TypeA
13940,TypeA
13941,TypeB
13942,TypeB
13943,TypeB
13944,TypeB
13945,TypeB
13946,TypeB
13947,TypeA
13948,TypeB
13949,TypeB
13950,TypeB
13951,TypeB
13952,TypeA
13953,TypeA
13954,TypeB
13955,TypeA
13956,TypeB
13957,TypeB
13958,TypeB
13959,TypeA
13960,TypeB
13961,TypeB
13962,TypeB
13963,TypeA
13964,TypeB
13965,TypeB
13966,TypeB
13967,TypeA
13968,TypeA
13969,TypeB
13970,TypeB
13971,TypeB
13972,TypeB
13973,TypeB
13974,TypeB
13975,TypeB
13976,TypeB
13977,TypeB
13978,TypeA
13979,TypeB
13980,TypeB
13981,TypeB
13982,TypeB
13983,TypeB
13984,TypeB
13985,TypeB
13986,TypeB
13987,TypeB
13988,TypeB
13989,TypeB
13990,TypeB
13991,TypeA
13992,TypeB
13993,TypeB
13994,TypeA
13995,TypeB
13996,TypeB
13997,TypeB
13998,TypeA
13999,TypeB
14000,TypeB
14001,TypeB
14002,TypeB
14003,TypeB
14004,TypeB
14005,TypeB
14006,TypeB
14007,TypeB
14008,TypeB
14009,TypeB
14010,TypeB
14011,TypeA
14012,TypeB
14013,TypeB
14014,TypeA
14015,TypeB
14016,TypeB
14017,TypeB
14018,TypeB
14019,TypeB
14020,TypeB
14021,TypeB
14022,TypeB
14023,TypeB
14024,TypeB
14025,TypeB
14026,TypeB
14027,TypeB
14028,TypeB
14029,TypeB
14030,TypeB
14031,TypeB
14032,TypeA
14033,TypeB
14034,TypeB
14035,TypeB
14036,TypeA
14037,TypeB
14038,TypeB
14039,TypeB
14040,TypeB
14041,TypeB
14042,TypeB
14043,TypeA
14044,TypeB
14045,TypeB
14046,TypeB
14047,TypeB
14048,TypeB
14049,TypeB
14050,TypeB
14051,TypeB
14052,TypeB
14053,TypeB
14054,TypeB
14055,TypeB
14056,TypeB
14057,TypeB
14058,TypeB
14059,TypeB
14060,TypeB
14061,TypeB
14062,TypeB
14063,TypeA
14064,TypeB
14065,TypeB
14066,TypeB
14067,TypeB
14068,TypeB
14069,TypeB
14070,TypeB
14071,TypeB
14072,TypeB
14073,TypeB
14074,TypeB
14075,TypeB
14076,TypeB
14077,TypeB
14078,TypeB
14079,TypeB
14080,TypeB
14081,TypeB
14082,TypeB
14083,TypeB
14084,TypeB
14085,TypeB
14086,TypeB
14087,TypeB
14088,TypeB
14089,TypeB
14090,TypeB
14091,TypeB
14092,TypeA
14093,TypeB
14094,TypeB
14095,TypeB
14096,TypeB
14097,TypeB
14098,TypeB
14099,TypeA
14100,TypeB
14101,TypeB
14102,TypeB
14103,TypeB
14104,TypeB
14105,TypeB
14106,TypeB
14107,TypeB
14108,TypeB
14109,TypeB
14110,TypeA
14111,TypeB
14112,TypeB
14113,TypeB
14114,TypeB
14115,TypeB
14116,TypeB
14117,TypeB
14118,TypeB
14119,TypeB
14120,TypeB
14121,TypeB
14122,TypeB
14123,TypeB
14124,TypeB
14125,TypeA
14126,TypeB
14127,TypeB
14128,TypeB
14129,TypeB
14130,TypeB
14131,TypeB
14132,TypeB
14133,TypeB
14134,TypeA
14135,TypeA
14136,TypeB
14137,TypeB
14138,TypeB
14139,TypeB
14140,TypeB
14141,TypeB
14142,TypeB
14143,TypeA
14144,TypeB
14145,TypeB
14146,TypeB
14147,TypeB
14148,TypeA
14149,TypeB
14150,TypeB
14151,TypeB
14152,TypeA
14153,TypeB
14154,TypeA
14155,TypeA
14156,TypeB
14157,TypeB
14158,TypeB
14159,TypeB
14160,TypeB
14161,TypeB
14162,TypeB
14163,TypeA
14164,TypeB
14165,TypeB
14166,TypeB
14167,TypeB
14168,TypeB
14169,TypeB
14170,TypeB
14171,TypeB
14172,TypeB
14173,TypeB
14174,TypeB
14175,TypeB
14176,TypeB
14177,TypeB
14178,TypeB
14179,TypeB
14180,TypeB
14181,TypeB
14182,TypeB
14183,TypeB
14184,TypeB
14185,TypeA
14186,TypeA
14187,TypeB
14188,TypeA
14189,TypeB
14190,TypeB
14191,TypeB
14192,TypeB
14193,TypeB
14194,TypeB
14195,TypeB
14196,TypeB
14197,TypeA
14198,TypeB
14199,TypeB
14200,TypeB
14201,TypeB
14202,TypeB
14203,TypeB
14204,TypeB
14205,TypeB
14206,TypeA
14207,TypeB
14208,TypeB
14209,TypeB
14210,TypeB
14211,TypeB
14212,TypeB
14213,TypeB
14214,TypeB
14215,TypeA
14216,TypeA
14217,TypeB
14218,TypeB
14219,TypeB
14220,TypeB
14221,TypeA
14222,TypeB
14223,TypeB
14224,TypeB
14225,TypeB
14226,TypeB
14227,TypeB
14228,TypeB
14229,TypeB
14230,TypeB
14231,TypeB
14232,TypeA
14233,TypeB
14234,TypeB
14235,TypeB
14236,TypeA
14237,TypeB
14238,TypeB
14239,TypeB
14240,TypeB
14241,TypeA
14242,TypeB
14243,TypeA
14244,TypeB
14245,TypeB
14246,TypeB
14247,TypeB
14248,TypeB
14249,TypeA
14250,TypeB
14251,TypeB
14252,TypeB
14253,TypeB
14254,TypeB
14255,TypeA
14256,TypeB
14257,TypeB
14258,TypeB
14259,TypeB
14260,TypeB
14261,TypeB
14262,TypeB
14263,TypeB
14264,TypeB
14265,TypeB
14266,TypeB
14267,TypeB
14268,TypeA
14269,TypeB
14270,TypeB
14271,TypeB
14272,TypeB
14273,TypeA
14274,TypeB
14275,TypeB
14276,TypeA
14277,TypeB
14278,TypeB
14279,TypeA
14280,TypeB
14281,TypeB
14282,TypeB
14283,TypeA
14284,TypeB
14285,TypeB
14286,TypeA
14287,TypeB
14288,TypeB
14289,TypeA
14290,TypeB
14291,TypeA
14292,TypeB
14293,TypeB
14294,TypeB
14295,TypeB
14296,TypeB
14297,TypeA
14298,TypeB
14299,TypeA
14300,TypeB
14301,TypeB
14302,TypeA
14303,TypeB
14304,TypeB
14305,TypeA
14306,TypeB
14307,TypeB
14308,TypeB
14309,TypeA
14310,TypeB
14311,TypeB
14312,TypeB
14313,TypeB
14314,TypeB
14315,TypeB
14316,TypeB
14317,TypeA
14318,TypeB
14319,TypeB
14320,TypeB
14321,TypeB
14322,TypeA
14323,TypeB
14324,TypeB
14325,TypeB
14326,TypeB
14327,TypeA
14328,TypeB
14329,TypeB
14330,TypeA
14331,TypeB
14332,TypeB
14333,TypeA
14334,TypeB
14335,TypeB
14336,TypeB
14337,TypeB
14338,TypeA
14339,TypeB
14340,TypeB
14341,TypeB
14342,TypeB
14343,TypeB
14344,TypeB
14345,TypeB
14346,TypeB
14347,TypeB
14348,TypeA
14349,TypeA
14350,TypeB
14351,TypeB
14352,TypeA
14353,TypeB
14354,TypeA
14355,TypeB
14356,TypeB
14357,TypeB
14358,TypeA
14359,TypeA
14360,TypeA
14361,TypeB
14362,TypeB
14363,TypeB
14364,TypeB
14365,TypeB
14366,TypeB
14367,TypeB
14368,TypeA
14369,TypeB
14370,TypeB
14371,TypeA
14372,TypeB
14373,TypeB
14374,TypeB
14375,TypeB
14376,TypeB
14377,TypeB
14378,TypeA
14379,TypeB
14380,TypeB
14381,TypeB
14382,TypeB
14383,TypeB
14384,TypeB
14385,TypeB
14386,TypeB
14387,TypeA
14388,TypeB
14389,TypeB
14390,TypeB
14391,TypeB
14392,TypeB
14393,TypeB
14394,TypeB
14395,TypeA
14396,TypeB
14397,TypeB
14398,TypeB
14399,TypeA
14400,TypeB
14401,TypeB
14402,TypeB
14403,TypeB
14404,TypeB
14405,TypeB
14406,TypeB
14407,TypeB
14408,TypeB
14409,TypeB
14410,TypeB
14411,TypeB
14412,TypeB
14413,TypeB
14414,TypeB
14415,TypeB
14416,TypeB
14417,TypeB
14418,TypeB
14419,TypeB
14420,TypeB
14421,TypeB
14422,TypeB
14423,TypeB
14424,TypeB
14425,TypeB
14426,TypeA
14427,TypeB
14428,TypeB
14429,TypeB
14430,TypeB
14431,TypeB
14432,TypeB
14433,TypeB
14434,TypeB
14435,TypeB
14436,TypeB
14437,TypeB
14438,TypeA
14439,TypeA
14440,TypeB
14441,TypeB
14442,TypeB
14443,TypeB
14444,TypeB
14445,TypeB
14446,TypeB
14447,TypeB
14448,TypeB
14449,TypeB
14450,TypeB
14451,TypeB
14452,TypeB
14453,TypeB
14454,TypeB
14455,TypeB
14456,TypeB
14457,TypeB
14458,TypeB
14459,TypeB
14460,TypeB
14461,TypeB
14462,TypeB
14463,TypeB
14464,TypeB
14465,TypeB
14466,TypeB
14467,TypeB
14468,TypeB
14469,TypeB
14470,TypeA
14471,TypeB
14472,TypeB
14473,TypeB
14474,TypeB
14475,TypeB
14476,TypeB
14477,TypeA
14478,TypeB
14479,TypeA
14480,TypeB
14481,TypeB
14482,TypeA
14483,TypeB
14484,TypeB
14485,TypeB
14486,TypeB
14487,TypeB
14488,TypeB
14489,TypeB
14490,TypeB
14491,TypeB
14492,TypeB
14493,TypeA
14494,TypeB
14495,TypeB
14496,TypeB
14497,TypeB
14498,TypeB
14499,TypeB
14500,TypeA
14501,TypeB
14502,TypeB
14503,TypeB
14504,TypeB
14505,TypeB
14506,TypeA
14507,TypeB
14508,TypeB
14509,TypeB
14510,TypeB
14511,TypeB
14512,TypeB
14513,TypeB
14514,TypeB
14515,TypeB
14516,TypeB
14517,TypeB
14518,TypeA
14519,TypeB
14520,TypeA
14521,TypeB
14522,TypeB
14523,TypeB
14524,TypeB
14525,TypeB
14526,TypeA
14527,TypeB
14528,TypeB
14529,TypeB
14530,TypeB
14531,TypeB
14532,TypeA
14533,TypeB
14534,TypeA
14535,TypeA
14536,TypeB
14537,TypeB
14538,TypeB
14539,TypeB
14540,TypeA
14541,TypeA
14542,TypeB
14543,TypeA
14544,TypeB
14545,TypeA
14546,TypeB
14547,TypeA
14548,TypeB
14549,TypeB
14550,TypeB
14551,TypeB
14552,TypeB
14553,TypeB
14554,TypeB
14555,TypeB
14556,TypeB
14557,TypeB
14558,TypeB
14559,TypeB
14560,TypeB
14561,TypeA
14562,TypeB
14563,TypeB
14564,TypeB
14565,TypeA
14566,TypeB
14567,TypeB
14568,TypeB
14569,TypeB
14570,TypeB
14571,TypeB
14572,TypeB
14573,TypeB
14574,TypeB
14575,TypeB
14576,TypeB
14577,TypeA
14578,TypeB
14579,TypeB
14580,TypeB
14581,TypeB
14582,TypeB
14583,TypeB
14584,TypeA
14585,TypeB
14586,TypeB
14587,TypeB
14588,TypeB
14589,TypeB
14590,TypeB
14591,TypeA
14592,TypeB
14593,TypeB
14594,TypeB
14595,TypeB
14596,TypeB
14597,TypeB
14598,TypeB
14599,TypeB
14600,TypeB
14601,TypeB
14602,TypeB
14603,TypeB
14604,TypeB
14605,TypeB
14606,TypeB
14607,TypeB
14608,TypeB
14609,TypeB
14610,TypeB
14611,TypeB
14612,TypeB
14613,TypeB
14614,TypeB
14615,TypeB
14616,TypeB
14617,TypeB
14618,TypeB
14619,TypeB
14620,TypeA
14621,TypeB
14622,TypeB
14623,TypeB
14624,TypeB
14625,TypeB
14626,TypeB
14627,TypeB
14628,TypeA
14629,TypeB
14630,TypeB
14631,TypeB
14632,TypeA
14633,TypeB
14634,TypeB
14635,TypeB
14636,TypeB
14637,TypeB
14638,TypeB
14639,TypeA
14640,TypeA
14641,TypeB
14642,TypeB
14643,TypeB
14644,TypeB
14645,TypeB
14646,TypeB
14647,TypeB
14648,TypeB
14649,TypeB
14650,TypeB
14651,TypeA
14652,TypeB
14653,TypeB
14654,TypeA
14655,TypeB
14656,TypeB
14657,TypeB
14658,TypeB
14659,TypeB
14660,TypeB
14661,TypeB
14662,TypeB
14663,TypeB
14664,TypeB
14665,TypeB
14666,TypeA
14667,TypeB
14668,TypeB
14669,TypeB
14670,TypeB
14671,TypeB
14672,TypeB
14673,TypeB
14674,TypeB
14675,TypeB
14676,TypeB
14677,TypeA
14678,TypeA
14679,TypeB
14680,TypeB
14681,TypeB
14682,TypeB
14683,TypeB
14684,TypeB
14685,TypeB
14686,TypeB
14687,TypeB
14688,TypeB
14689,TypeB
14690,TypeB
14691,TypeB
14692,TypeB
14693,TypeB
14694,TypeB
14695,TypeA
14696,TypeB
14697,TypeB
14698,TypeB
14699,TypeB
14700,TypeB
14701,TypeB
14702,TypeA
14703,TypeA
14704,TypeA
14705,TypeA
14706,TypeA
14707,TypeB
14708,TypeA
14709,TypeB
14710,TypeA
14711,TypeB
14712,TypeB
14713,TypeB
14714,TypeB
14715,TypeB
14716,TypeB
14717,TypeB
14718,TypeB
14719,TypeA
14720,TypeB
14721,TypeA
14722,TypeA
14723,TypeB
14724,TypeB
14725,TypeA
14726,TypeA
14727,TypeB
14728,TypeB
14729,TypeB
14730,TypeB
14731,TypeA
14732,TypeA
14733,TypeB
14734,TypeB
14735,TypeB
14736,TypeA
14737,TypeB
14738,TypeB
14739,TypeA
14740,TypeA
14741,TypeB
14742,TypeA
14743,TypeB
14744,TypeB
14745,TypeB
14746,TypeA
14747,TypeB
14748,TypeA
14749,TypeB
14750,TypeB
14751,TypeB
14752,TypeB
14753,TypeB
14754,TypeB
14755,TypeB
14756,TypeB
14757,TypeB
14758,TypeA
14759,TypeB
14760,TypeB
14761,TypeB
14762,TypeB
14763,TypeB
14764,TypeB
14765,TypeB
14766,TypeA
14767,TypeB
14768,TypeB
14769,TypeB
14770,TypeB
14771,TypeB
14772,TypeB
14773,TypeB
14774,TypeB
14775,TypeA
14776,TypeB
14777,TypeA
14778,TypeB
14779,TypeB
14780,TypeB
14781,TypeA
14782,TypeB
14783,TypeB
14784,TypeA
14785,TypeB
14786,TypeB
14787,TypeB
14788,TypeB
14789,TypeB
14790,TypeA
14791,TypeB
14792,TypeB
14793,TypeB
14794,TypeB
14795,TypeB
14796,TypeB
14797,TypeB
14798,TypeB
14799,TypeB
14800,TypeB
14801,TypeB
14802,TypeB
14803,TypeB
14804,TypeB
14805,TypeB
14806,TypeA
14807,TypeB
14808,TypeB
14809,TypeB
14810,TypeB
14811,TypeB
14812,TypeB
14813,TypeA
14814,TypeB
14815,TypeB
14816,TypeB
14817,TypeB
14818,TypeA
14819,TypeB
14820,TypeB
14821,TypeB
14822,TypeB
14823,TypeB
14824,TypeB
14825,TypeB
14826,TypeB
14827,TypeB
14828,TypeB
14829,TypeB
14830,TypeB
14831,TypeB
14832,TypeB
14833,TypeB
14834,TypeB
14835,TypeA
14836,TypeB
14837,TypeB
14838,TypeB
14839,TypeB
14840,TypeB
14841,TypeB
14842,TypeA
14843,TypeB
14844,TypeB
14845,TypeB
14846,TypeB
14847,TypeB
14848,TypeB
14849,TypeB
14850,TypeA
14851,TypeA
14852,TypeB
14853,TypeB
14854,TypeB
14855,TypeB
14856,TypeB
14857,TypeB
14858,TypeB
14859,TypeB
14860,TypeB
14861,TypeB
14862,TypeB
14863,TypeB
14864,TypeB
14865,TypeB
14866,TypeB
14867,TypeA
14868,TypeB
14869,TypeB
14870,TypeB
14871,TypeB
14872,TypeB
14873,TypeB
14874,TypeB
14875,TypeB
14876,TypeB
14877,TypeB
14878,TypeB
14879,TypeB
14880,TypeB
14881,TypeB
14882,TypeB
14883,TypeA
14884,TypeB
14885,TypeB
14886,TypeB
14887,TypeA
14888,TypeB
14889,TypeB
14890,TypeB
14891,TypeB
14892,TypeB
14893,TypeA
14894,TypeB
14895,TypeB
14896,TypeB
14897,TypeB
14898,TypeA
14899,TypeB
14900,TypeB
14901,TypeB
14902,TypeB
14903,TypeA
14904,TypeB
14905,TypeB
14906,TypeB
14907,TypeB
14908,TypeB
14909,TypeB
14910,TypeB
14911,TypeB
14912,TypeB
14913,TypeB
14914,TypeB
14915,TypeA
14916,TypeA
14917,TypeB
14918,TypeA
14919,TypeA
14920,TypeB
14921,TypeB
14922,TypeA
14923,TypeB
14924,TypeB
14925,TypeB
14926,TypeB
14927,TypeB
14928,TypeB
14929,TypeB
14930,TypeB
14931,TypeB
14932,TypeB
14933,TypeB
14934,TypeB
14935,TypeA
14936,TypeB
14937,TypeB
14938,TypeB
14939,TypeB
14940,TypeB
14941,TypeA
14942,TypeB
14943,TypeB
14944,TypeA
14945,TypeA
14946,TypeB
14947,TypeA
14948,TypeB
14949,TypeB
14950,TypeB
14951,TypeA
14952,TypeA
14953,TypeA
14954,TypeB
14955,TypeB
14956,TypeB
14957,TypeB
14958,TypeA
14959,TypeA
14960,TypeB
14961,TypeB
14962,TypeB
14963,TypeB
14964,TypeA
14965,TypeB
14966,TypeA
14967,TypeA
14968,TypeB
14969,TypeB
14970,TypeB
14971,TypeA
14972,TypeB
14973,TypeB
14974,TypeB
14975,TypeB
14976,TypeB
14977,TypeA
14978,TypeB
14979,TypeA
14980,TypeB
14981,TypeA
14982,TypeB
14983,TypeB
14984,TypeB
14985,TypeB
14986,TypeB
14987,TypeB
14988,TypeA
14989,TypeB
14990,TypeB
14991,TypeB
14992,TypeB
14993,TypeB
14994,TypeB
14995,TypeB
14996,TypeA
14997,TypeB
14998,TypeB
14999,TypeA
15000,TypeB
15001,TypeB
15002,TypeB
15003,TypeB
15004,TypeA
15005,TypeB
15006,TypeB
15007,TypeB
15008,TypeB
15009,TypeB
15010,TypeB
15011,TypeB
15012,TypeA
15013,TypeB
15014,TypeB
15015,TypeB
15016,TypeB
15017,TypeA
15018,TypeB
15019,TypeB
15020,TypeB
15021,TypeA
15022,TypeB
15023,TypeB
15024,TypeB
15025,TypeB
15026,TypeB
15027,TypeB
15028,TypeB
15029,TypeB
15030,TypeB
15031,TypeB
15032,TypeB
15033,TypeB
15034,TypeB
15035,TypeB
15036,TypeB
15037,TypeB
15038,TypeB
15039,TypeB
15040,TypeB
15041,TypeA
15042,TypeB
15043,TypeB
15044,TypeB
15045,TypeB
15046,TypeA
15047,TypeB
15048,TypeA
15049,TypeB
15050,TypeB
15051,TypeB
15052,TypeB
15053,TypeB
15054,TypeB
15055,TypeB
15056,TypeB
15057,TypeB
15058,TypeB
15059,TypeB
15060,TypeA
15061,TypeB
15062,TypeB
15063,TypeB
15064,TypeB
15065,TypeB
15066,TypeB
15067,TypeB
15068,TypeB
15069,TypeB
15070,TypeB
15071,TypeB
15072,TypeB
15073,TypeB
15074,TypeB
15075,TypeB
15076,TypeB
15077,TypeB
15078,TypeA
15079,TypeA
15080,TypeB
15081,TypeB
15082,TypeB
15083,TypeB
15084,TypeB
15085,TypeA
15086,TypeB
15087,TypeB
15088,TypeB
15089,TypeB
15090,TypeB
15091,TypeB
15092,TypeB
15093,TypeB
15094,TypeB
15095,TypeB
15096,TypeB
15097,TypeB
15098,TypeB
15099,TypeB
15100,TypeB
15101,TypeB
15102,TypeB
15103,TypeB
15104,TypeB
15105,TypeB
15106,TypeA
15107,TypeA
15108,TypeB
15109,TypeA
15110,TypeB
15111,TypeB
15112,TypeB
15113,TypeA
15114,TypeB
15115,TypeA
15116,TypeB
15117,TypeA
15118,TypeB
15119,TypeB
15120,TypeA
15121,TypeB
15122,TypeB
15123,TypeB
15124,TypeA
15125,TypeA
15126,TypeB
15127,TypeB
15128,TypeB
15129,TypeB
15130,TypeB
15131,TypeB
15132,TypeA
15133,TypeB
15134,TypeB
15135,TypeB
15136,TypeA
15137,TypeB
15138,TypeB
15139,TypeB
15140,TypeB
15141,TypeB
15142,TypeB
15143,TypeB
15144,TypeB
15145,TypeA
15146,TypeA
15147,TypeB
15148,TypeB
15149,TypeB
15150,TypeB
15151,TypeB
15152,TypeA
15153,TypeA
15154,TypeB
15155,TypeA
15156,TypeB
15157,TypeB
15158,TypeB
15159,TypeB
15160,TypeA
15161,TypeB
15162,TypeB
15163,TypeB
15164,TypeB
15165,TypeA
15166,TypeB
15167,TypeA
15168,TypeB
15169,TypeA
15170,TypeB
15171,TypeB
15172,TypeA
15173,TypeB
15174,TypeB
15175,TypeB
15176,TypeB
15177,TypeA
15178,TypeB
15179,TypeB
15180,TypeA
15181,TypeA
